Date,vader_polarity
2018-06-01,0.2667291666666667
2018-06-02,0.31513541666666667
2018-06-03,0.29829649122807017
2018-06-04,0.2489843137254902
2018-06-05,0.184574
2018-06-06,0.10417499999999999
2018-06-07,0.19064285714285714
2018-06-08,0.06593181818181817
2018-06-09,0.19478292682926832
2018-06-10,0.331015873015873
2018-06-11,0.09508000000000001
2018-06-12,0.07915106382978722
2018-06-13,0.14697758620689655
2018-06-14,0.24586785714285714
2018-06-15,0.2802672131147541
2018-06-16,0.3099838235294118
2018-06-17,0.242768
2018-06-18,0.30977460317460315
2018-06-19,0.13327441860465117
2018-06-20,0.36673958333333334
2018-06-21,0.23222413793103447
2018-06-22,0.24127906976744187
2018-06-23,0.31242631578947366
2018-06-24,0.4216421875
2018-06-25,0.11931320754716981
2018-06-26,0.1296392156862745
2018-06-27,0.15987611940298507
2018-06-28,0.14132884615384617
2018-06-29,0.24448163265306122
2018-06-30,0.20695084745762712
2018-07-01,0.22941818181818183
2018-07-02,0.18757954545454547
2018-07-03,0.1963595238095238
2018-07-04,0.27025777777777776
2018-07-05,0.21674666666666667
2018-07-06,0.24967105263157896
2018-07-07,0.27338181818181817
2018-07-08,0.2519836734693877
2018-07-09,0.2742
2018-07-10,0.18964186046511627
2018-07-11,0.11764642857142858
2018-07-12,0.2930258064516129
2018-07-13,0.24609565217391302
2018-07-14,0.2085949152542373
2018-07-15,0.384084375
2018-07-17,0.19048301886792451
2018-07-18,0.220078
2018-07-19,0.3722782608695652
2018-07-20,0.4465982142857143
2018-07-21,0.3654320754716981
2018-07-22,0.30576724137931033
2018-07-23,0.4016842105263158
2018-07-24,0.27541607142857144
2018-07-25,0.17379245283018868
2018-07-26,0.21932619047619048
2018-07-27,0.2796622641509434
2018-07-28,0.23799615384615386
2018-07-29,0.2299673076923077
2018-07-30,0.1796818181818182
2018-07-31,0.21842264150943397
2018-08-01,0.20674489795918366
2018-08-02,0.12458181818181817
2018-08-03,0.16577115384615387
2018-08-04,0.3221448275862069
2018-08-05,0.31008846153846154
2018-08-06,0.137774
2018-08-07,0.09937755102040817
2018-08-08,0.19817755102040815
2018-08-09,0.24148
2018-08-10,0.3281272727272727
2018-08-11,0.4730641025641026
2018-08-12,0.35038048780487807
2018-08-13,0.120125
2018-08-14,0.321887037037037
2018-08-15,0.21604893617021276
2018-08-16,0.19541851851851852
2018-08-17,0.24441200000000002
2018-08-18,0.3154754716981132
2018-08-19,0.31430754716981135
2018-08-20,0.10196730769230769
2018-08-21,0.33119411764705886
2018-08-22,0.37800625000000004
2018-08-23,0.22609183673469388
2018-08-24,0.29379062499999997
2018-08-25,0.3507115384615384
