Date,vader_polarity
2016-06-01,0.11314393939393938
2016-06-02,0.12251698113207547
2016-06-03,0.13140555555555555
2016-06-04,0.08377619047619049
2016-06-05,-0.022014492753623188
2016-06-06,0.0615952380952381
2016-06-07,0.09924210526315791
2016-06-08,0.11023333333333334
2016-06-09,0.15623333333333334
2016-06-10,0.14735
2016-06-11,0.12445079365079365
2016-06-12,0.045566101694915255
2016-06-13,0.1549779661016949
2016-06-14,0.12999107142857144
2016-06-15,0.13347719298245614
2016-06-16,0.033638356164383564
2016-06-17,0.014169642857142855
2016-06-18,0.0282864406779661
2016-06-19,0.05603921568627451
2016-06-20,0.11498679245283018
2016-06-21,0.06724166666666666
2016-06-22,0.10642881355932203
2016-06-23,0.09416607142857143
2016-06-24,0.07333555555555556
2016-06-25,0.04049607843137254
2016-06-26,0.09152173913043478
2016-06-27,0.10119722222222222
2016-06-28,0.0847375
2016-06-29,0.1451391891891892
2016-06-30,0.055553623188405794
2016-07-01,0.021323287671232878
2016-07-02,-0.00012307692307693088
2016-07-03,0.10336727272727272
2016-07-04,0.046893846153846154
2016-07-05,0.05197384615384615
2016-07-06,0.08209384615384616
2016-07-07,0.11514307692307693
2016-07-08,0.061541071428571424
2016-07-09,0.045630263157894736
2016-07-10,0.0289875
2016-07-11,0.0665896551724138
2016-07-12,0.04719999999999999
2016-07-13,0.06935172413793103
2016-07-14,0.18434444444444442
2016-07-15,0.04553050847457627
2016-07-16,0.06974117647058824
2016-07-17,0.1553939393939394
2016-07-18,0.1131015873015873
2016-07-19,0.1261423076923077
2016-07-20,0.13297719298245614
2016-07-21,0.023576595744680847
2016-07-22,0.04389076923076923
2016-07-23,0.10675
2016-07-24,0.07968518518518518
2016-07-25,0.031707407407407406
2016-07-26,0.099208
2016-07-27,0.19321818181818182
2016-07-28,0.13055942028985507
2016-07-29,0.11045576923076925
2016-07-30,0.06320754716981132
2016-07-31,0.14019399999999999
2016-08-01,0.18709571428571428
2016-08-02,0.11002682926829269
2016-08-03,0.10550746268656716
2016-08-04,0.11460588235294117
2016-08-05,0.11171923076923077
2016-08-06,0.05716153846153847
2016-08-07,0.08418571428571428
2016-08-08,0.22475869565217393
2016-08-09,0.10451470588235294
2016-08-10,0.07757962962962964
2016-08-11,0.08367931034482759
2016-08-12,0.10039574468085107
2016-08-13,0.14915862068965516
2016-08-14,0.10102950819672131
2016-08-15,0.10840625
2016-08-16,0.15106727272727272
2016-08-17,0.029708000000000002
2016-08-18,0.06901449275362319
2016-08-19,0.04589772727272727
2016-08-20,0.10330357142857143
2016-08-21,0.09811739130434782
2016-08-22,0.15868510638297872
2016-08-23,0.028468749999999998
2016-08-24,0.06706825396825397
2016-08-25,0.13414827586206896
2016-08-26,0.10905333333333332
2016-08-27,0.07537166666666667
2016-08-28,0.09303382352941177
2016-08-29,0.022503703703703706
2016-08-30,0.03888780487804878
2016-08-31,0.03792142857142857
2016-09-01,0.0701188679245283
2016-09-02,0.05530697674418605
2016-09-03,0.07045151515151517
2016-09-04,0.039357894736842106
2016-09-05,0.06323043478260869
2016-09-06,0.10956734693877551
2016-09-07,0.1010676923076923
2016-09-08,0.06344807692307693
2016-09-09,0.08872545454545455
2016-09-10,0.033778571428571436
2016-09-11,0.10070655737704919
2016-09-12,0.11968166666666667
2016-09-13,0.1550423076923077
2016-09-14,0.14071153846153847
2016-09-15,0.06655652173913043
2016-09-16,0.30164444444444444
2016-09-17,0.08475087719298245
2016-09-18,0.12705849056603774
2016-09-19,0.1906076923076923
2016-09-20,0.11384
2016-09-21,0.0920096153846154
2016-09-22,0.13095223880597015
2016-09-23,0.0733811320754717
2016-09-24,0.0632313432835821
2016-09-25,-0.001281428571428569
2016-09-26,0.06631224489795919
2016-09-27,0.08863958333333334
2016-09-28,0.10954318181818183
2016-09-29,0.058592537313432835
2016-09-30,0.14550151515151513
2016-10-01,0.13725454545454546
2016-10-02,0.06298461538461539
2016-10-03,0.17486101694915254
2016-10-04,0.18629583333333333
2016-10-05,0.01692
2016-10-06,0.14179545454545453
2016-10-07,0.06925600000000001
2016-10-08,0.08637500000000001
2016-10-09,0.023945588235294118
2016-10-10,0.08357999999999999
