Date,vader_polarity
2013-06-01,0.06419111111111112
2013-06-02,1.388888888885652e-06
2013-06-03,0.08157662337662339
2013-06-04,0.021219791666666665
2013-06-05,0.06244352941176471
2013-06-06,-0.0021769230769230737
2013-06-07,0.09286631578947369
2013-06-08,0.04278854166666667
2013-06-09,-0.019942045454545452
2013-06-10,0.11400625
2013-06-11,0.07410108695652175
2013-06-12,0.12114175824175824
2013-06-13,0.054189743589743586
2013-06-14,0.1380609195402299
2013-06-15,0.09366774193548387
2013-06-16,0.08942244897959184
2013-06-17,0.06608
2013-06-18,0.012849462365591396
2013-06-19,0.10121685393258427
2013-06-20,0.08372340425531916
2013-06-21,0.08551443298969072
2013-06-22,0.08671609195402298
2013-06-23,0.09812875
2013-06-24,0.10268064516129033
2013-06-25,0.04779350649350649
2013-06-26,0.05609756097560975
2013-06-27,-0.0025614457831325318
2013-06-28,0.12852631578947368
2013-06-29,0.056910112359550555
2013-06-30,0.10153953488372093
2013-07-01,0.16258235294117648
2013-07-02,0.14160348837209302
2013-07-03,0.11916341463414634
2013-07-04,0.05947215189873417
2013-07-05,0.06434534883720931
2013-07-06,0.06642978723404255
2013-07-07,0.055511494252873564
2013-07-08,0.05685789473684211
2013-07-09,0.09171333333333333
2013-07-10,0.027178888888888895
2013-07-11,0.11243695652173914
2013-07-12,0.08710736842105263
2013-07-13,-0.02198648648648649
2013-07-14,0.1657406976744186
2013-07-15,0.002499999999999998
2013-07-16,0.06932972972972973
2013-07-17,0.1133370786516854
2013-07-18,0.0941431818181818
2013-07-19,0.05795913978494624
2013-07-20,0.02236117647058824
2013-07-21,0.05660595238095238
2013-07-22,0.0332551724137931
2013-07-23,0.1743139534883721
2013-07-24,0.11302771084337349
2013-07-25,0.08161341463414634
2013-07-26,0.08130454545454545
2013-07-27,0.026281521739130433
2013-07-28,0.04715227272727273
2013-07-29,0.055508045977011485
2013-07-30,0.08733370786516853
2013-07-31,0.1613188888888889
2013-08-01,0.08502739726027397
2013-08-02,0.08945180722891566
2013-08-03,-0.01888690476190476
2013-08-04,0.021674444444444444
2013-08-05,0.05685625
2013-08-06,0.06418
2013-08-07,0.10545189873417722
2013-08-08,0.042309859154929574
2013-08-09,0.00011086956521739357
2013-08-10,0.049600000000000005
2013-08-11,0.019985185185185186
2013-08-12,0.09021931818181818
2013-08-13,0.19881460674157306
2013-08-14,0.0667
2013-08-15,0.09358876404494382
2013-08-16,0.15672875
2013-08-17,0.1054787234042553
2013-08-18,0.1804284090909091
2013-08-19,0.1122574712643678
2013-08-20,0.10241882352941177
2013-08-21,0.20889642857142857
2013-08-22,0.08783548387096773
2013-08-23,0.04272989690721649
2013-08-24,0.09635154639175257
2013-08-25,0.09175434782608695
2013-08-26,0.11934499999999999
2013-08-27,0.04773186813186814
2013-08-28,0.10957976190476192
2013-08-29,0.11097604166666668
2013-08-30,0.06841020408163266
2013-08-31,0.13451951219512195
2013-09-01,0.04881348314606742
2013-09-02,0.08642151898734178
2013-09-03,0.10047361111111111
2013-09-04,0.148925
2013-09-05,0.058065517241379316
2013-09-06,0.13024470588235296
2013-09-07,0.08241827956989248
2013-09-08,-0.023158139534883725
2013-09-09,0.14185454545454546
2013-09-10,0.14002298850574713
2013-09-11,0.06979670329670329
2013-09-12,0.11296296296296297
2013-09-13,0.040322619047619045
2013-09-14,0.062144827586206895
2013-09-15,0.10658674698795181
2013-09-16,0.017059302325581394
2013-09-17,0.026739473684210525
2013-09-18,0.17316111111111113
2013-09-19,0.12458000000000001
2013-09-20,0.09698961038961039
2013-09-21,0.23209523809523808
2013-09-22,0.08701827956989248
2013-09-23,0.07375531914893617
2013-09-24,0.08507073170731706
2013-09-25,0.05183855421686747
2013-09-26,0.055141025641025646
2013-09-27,0.032884
2013-09-28,0.09370919540229884
2013-09-29,0.033404081632653064
2013-09-30,0.15605106382978723
2013-10-01,0.08688988764044944
2013-10-02,0.1307816091954023
2013-10-03,0.12890114942528735
2013-10-04,0.11985128205128205
