Date,vader_polarity
2022-06-01,0.1618578947368421
2022-06-02,0.10985128205128206
2022-06-03,-0.0022847826086956563
2022-06-04,0.14261071428571429
2022-06-05,0.017746153846153842
2022-06-06,0.11808510638297871
2022-06-07,0.17953548387096774
2022-06-08,0.100465
2022-06-09,0.14421142857142857
2022-06-10,0.35951794871794873
2022-06-11,0.06084736842105263
2022-06-12,0.12872666666666666
2022-06-13,0.17806756756756756
2022-06-14,0.21659722222222222
2022-06-15,0.24269459459459458
2022-06-16,0.2770125
2022-06-17,0.28041470588235295
2022-06-18,0.1113675
2022-06-19,0.05498936170212766
2022-06-20,0.23971818181818183
2022-06-21,0.17947714285714286
2022-06-22,0.210859375
2022-06-23,0.23465882352941175
2022-06-24,0.09238285714285716
2022-06-25,0.14300232558139533
2022-06-26,0.174245
2022-06-27,0.23341052631578948
2022-06-28,0.13022
2022-06-29,0.10349
2022-06-30,0.15753333333333333
2022-07-01,0.1965675
2022-07-02,0.17611666666666667
2022-07-03,0.12868378378378378
2022-07-04,0.26761935483870963
2022-07-05,0.16999024390243903
2022-07-06,0.1306232558139535
2022-07-07,0.27785882352941177
2022-07-08,0.16931627906976743
2022-07-09,0.09217631578947368
2022-07-10,0.2533111111111111
2022-07-11,0.1796611111111111
2022-07-12,0.14248571428571427
2022-07-13,0.2054058823529412
2022-07-14,0.2820684210526316
2022-07-15,0.16795434782608695
2022-07-16,0.1419820512820513
2022-07-17,0.1822318181818182
2022-07-18,-0.006624444444444444
2022-07-19,0.16012352941176472
2022-07-20,0.22308235294117648
2022-07-21,0.22332380952380954
2022-07-22,0.11009333333333333
2022-07-23,0.2279
2022-07-24,0.058983870967741936
2022-07-25,0.059204761904761906
2022-07-26,0.0676948717948718
2022-07-27,0.17712222222222224
2022-07-28,0.116245
2022-07-29,0.251028947368421
2022-07-30,0.1767774193548387
2022-07-31,0.10638684210526315
2022-08-01,0.140455
2022-08-02,0.101825
2022-08-03,0.08363823529411765
2022-08-04,0.0999093023255814
2022-08-05,0.21620263157894737
2022-08-06,0.19906857142857143
2022-08-07,0.18218809523809526
2022-08-08,0.030950000000000002
2022-08-09,0.11115405405405406
2022-08-10,0.09472162162162162
2022-08-11,0.1667936170212766
2022-08-12,0.13808333333333334
2022-08-13,0.25993333333333335
2022-08-14,0.18532222222222222
2022-08-15,0.21733953488372096
2022-08-16,0.2464
2022-08-17,0.20747142857142856
2022-08-18,0.1912815789473684
2022-08-19,0.22356470588235294
2022-08-20,0.2438076923076923
2022-08-21,0.2039975
2022-08-22,0.15570833333333334
2022-08-23,0.2214108108108108
2022-08-24,0.17791333333333334
2022-08-25,0.17821666666666666
2022-08-26,0.11891142857142857
2022-08-27,0.21046571428571428
2022-08-28,0.09863333333333334
