Date,vader_polarity
2021-06-01,0.15366585365853658
2021-06-02,0.1510170731707317
2021-06-03,0.16556341463414634
2021-06-04,0.1730627906976744
2021-06-05,0.1550527777777778
2021-06-06,0.23035555555555554
2021-06-07,0.16726904761904762
2021-06-08,0.1848157894736842
2021-06-09,0.19842
2021-06-10,0.08800810810810811
2021-06-11,0.27142758620689655
2021-06-12,0.25317272727272727
2021-06-13,0.34177714285714283
2021-06-14,0.2630410256410256
2021-06-15,0.17309999999999998
2021-06-16,0.23624473684210526
2021-06-17,0.18481071428571427
2021-06-18,0.20505882352941174
2021-06-19,0.2075121212121212
2021-06-20,0.17977105263157897
2021-06-21,0.3248212121212121
2021-06-22,0.2245125
2021-06-23,0.3826576923076923
2021-06-24,0.19572162162162163
2021-06-25,0.19631315789473686
2021-06-26,0.14316666666666666
2021-06-27,0.18108235294117647
2021-06-28,0.1484
2021-06-29,0.22871764705882353
2021-06-30,0.20049142857142857
2021-07-01,0.21012333333333333
2021-07-02,0.23550681818181818
2021-07-03,0.2043864864864865
2021-07-04,0.28914054054054056
2021-07-05,0.30236842105263156
2021-07-06,0.2014133333333333
2021-07-07,0.2939897435897436
2021-07-08,0.2811475
2021-07-09,0.23384642857142857
2021-07-10,0.14272558139534883
2021-07-11,0.29090666666666665
2021-07-12,0.2321875
2021-07-13,0.24784871794871796
2021-07-14,0.0851090909090909
2021-07-15,0.24860851063829786
2021-07-16,0.13347857142857145
2021-07-17,0.211055
2021-07-18,0.24125555555555556
2021-07-19,0.167115
2021-07-20,0.2479655172413793
2021-07-21,0.13873488372093024
2021-07-22,0.37083888888888894
2021-07-23,0.19512142857142858
2021-07-24,0.23013333333333336
2021-07-25,0.13770312499999998
2021-07-26,0.20704999999999998
2021-07-27,0.04482
2021-07-28,0.1563942857142857
2021-07-29,0.283975
2021-07-30,0.04792444444444444
2021-07-31,0.15612777777777775
2021-08-01,0.13340333333333335
2021-08-02,0.21812558139534885
2021-08-03,0.23862608695652177
2021-08-04,0.2545235294117647
2021-08-05,0.11312249999999999
2021-08-06,0.254971875
2021-08-07,0.17298
2021-08-08,0.1795342105263158
2021-08-09,0.20775675675675676
2021-08-10,0.15010588235294117
2021-08-11,0.08494313725490198
2021-08-12,0.2708292682926829
2021-08-13,0.24380666666666664
2021-08-14,0.2000575
2021-08-15,0.20299473684210526
2021-08-16,0.1802085714285714
2021-08-17,0.14962682926829268
2021-08-18,0.19605813953488374
2021-08-19,0.2459575
2021-08-20,0.22592926829268292
2021-08-21,0.13370243902439025
2021-08-22,0.13270606060606063
2021-08-23,0.31194893617021274
2021-08-24,0.36981875
2021-08-25,0.2775241379310345
2021-08-26,0.16885882352941176
2021-08-27,0.26122222222222224
2021-08-28,0.12545
2021-08-29,0.3045142857142857
2021-08-30,0.21838205128205126
2021-08-31,0.19518888888888888
2021-09-01,0.20820681818181816
2021-09-02,0.2155725
2021-09-03,0.26833235294117647
2021-09-04,0.1581904761904762
2021-09-05,0.1802711111111111
2021-09-06,0.23181935483870966
2021-09-07,0.31856153846153845
2021-09-08,0.15794418604651161
2021-09-09,0.04561666666666667
2021-09-10,0.15492173913043478
2021-09-11,0.1913470588235294
2021-09-12,0.2475205882352941
2021-09-13,0.09008787878787879
2021-09-14,0.2029431818181818
2021-09-15,0.15964193548387098
2021-09-16,0.19720555555555555
2021-09-17,0.1085738095238095
2021-09-18,0.20925526315789472
2021-09-19,0.16025526315789476
2021-09-20,0.17227073170731708
2021-09-21,0.1868825
2021-09-22,0.1706205128205128
2021-09-23,0.21551499999999998
2021-09-24,0.3517724137931034
2021-09-25,0.12111333333333334
2021-09-26,0.2564
2021-09-27,0.281955
2021-09-28,0.181871875
2021-09-29,0.25145185185185187
2021-09-30,0.10782307692307692
2021-10-01,0.24623529411764705
2021-10-02,0.1393047619047619
2021-10-03,0.2519758620689655
2021-10-04,0.16532368421052632
2021-10-05,0.23959756097560977
2021-10-06,0.2633114285714286
2021-10-07,0.17970666666666668
2021-10-08,0.2292148148148148
2021-10-09,0.19655
2021-10-10,0.15834047619047617
2021-10-11,0.1742225806451613
2021-10-12,0.11694210526315789
2021-10-13,0.1980860465116279
2021-10-14,0.13647435897435897
2021-10-15,0.1711166666666667
2021-10-16,0.1794025641025641
2021-10-17,0.23446857142857144
2021-10-18,0.24718157894736845
2021-10-19,0.26615
2021-10-20,0.2403909090909091
2021-10-21,0.11156315789473684
2021-10-22,0.135978125
2021-10-23,0.16738333333333336
2021-10-24,0.24442903225806453
2021-10-25,0.2081128205128205
2021-10-26,0.152403125
2021-10-27,0.17183142857142858
2021-10-28,0.09110499999999999
2021-10-29,0.17392058823529413
2021-10-30,0.24701874999999998
2021-10-31,0.35710312499999997
2021-11-01,0.26976666666666665
2021-11-02,0.2600054054054054
2021-11-03,0.17303783783783783
2021-11-04,0.20826111111111112
2021-11-05,0.18883333333333333
2021-11-06,0.1839529411764706
2021-11-07,0.1351885714285714
2021-11-08,0.2070128205128205
2021-11-09,0.22240243902439022
2021-11-10,0.1280170731707317
2021-11-11,0.16710526315789473
2021-11-12,0.176075
2021-11-13,0.22458947368421053
2021-11-14,0.27530344827586206
2021-11-15,0.31300666666666666
2021-11-16,0.2944038461538461
2021-11-17,0.33213000000000004
2021-11-18,0.19964358974358976
2021-11-19,0.3048777777777778
2021-11-20,0.22826470588235295
2021-11-21,0.27289117647058825
2021-11-22,0.17523125
2021-11-23,0.1974707317073171
2021-11-24,0.31262352941176474
2021-11-25,0.19385135135135137
2021-11-26,0.2193775
2021-11-27,0.18356842105263158
2021-11-28,0.33764054054054055
2021-11-29,0.25040666666666667
2021-11-30,0.12076944444444443
2021-12-01,0.10123666666666667
2021-12-02,0.15713
2021-12-03,0.17829473684210526
2021-12-04,0.1944970588235294
2021-12-05,0.2031102564102564
2021-12-06,0.1606142857142857
2021-12-07,0.19407446808510637
2021-12-08,0.2576
2021-12-09,0.1466
2021-12-10,0.20514594594594593
2021-12-11,0.23043870967741936
2021-12-12,0.18295882352941176
2021-12-13,0.147475
2021-12-14,0.1187421052631579
2021-12-15,0.18823589743589744
2021-12-16,0.172975
2021-12-17,0.25201463414634145
2021-12-18,0.20094333333333333
2021-12-19,0.18382777777777778
2021-12-20,0.2059358974358974
2021-12-21,0.1898975
2021-12-22,0.21054
2021-12-23,0.2067057142857143
2021-12-24,0.29112045454545454
2021-12-25,0.17346578947368418
2021-12-26,0.1633090909090909
2021-12-27,0.30537555555555557
2021-12-28,0.28536153846153844
2021-12-29,0.21693513513513513
2021-12-30,0.17709473684210525
2021-12-31,0.18419722222222223
