Date,vader_polarity
2014-06-01,0.1109890625
2014-06-02,0.11669382716049383
2014-06-03,0.14196543209876544
2014-06-04,0.14529358974358975
2014-06-05,0.13811724137931033
2014-06-06,0.1467025641025641
2014-06-07,0.1080873417721519
2014-06-08,0.1046132530120482
2014-06-09,0.13190000000000002
2014-06-10,0.14099411764705883
2014-06-11,0.12934383561643836
2014-06-12,0.12776493506493505
2014-06-13,0.07993461538461538
2014-06-14,0.19758961038961037
2014-06-15,0.15685428571428572
2014-06-16,0.13081
2014-06-17,0.05796133333333334
2014-06-18,0.08934303797468354
2014-06-19,0.09999135802469135
2014-06-20,0.06392658227848101
2014-06-21,0.1351168831168831
2014-06-22,0.06528873239436621
2014-06-23,0.07825466666666667
2014-06-24,0.12701052631578946
2014-06-25,0.12415714285714285
2014-06-26,0.14657380952380952
2014-06-27,0.12478695652173914
2014-06-28,0.12340845070422536
2014-06-29,0.11884285714285715
2014-06-30,0.1594103448275862
2014-07-01,0.18174625
2014-07-02,0.16573670886075947
2014-07-03,0.1299156626506024
2014-07-04,0.07564166666666666
2014-07-05,0.16981954022988505
2014-07-06,0.10577840909090909
2014-07-07,0.16910731707317073
2014-07-08,0.1477183908045977
2014-07-09,0.11079358974358974
2014-07-10,0.13840813953488373
2014-07-11,0.1056962962962963
2014-07-12,0.0137
2014-07-13,0.10709746835443038
2014-07-14,0.1338529411764706
2014-07-15,0.14817042253521126
2014-07-16,0.06003783783783784
2014-07-17,0.10779230769230769
2014-07-18,0.10706962025316455
2014-07-19,0.10215128205128206
2014-07-20,0.14358222222222222
2014-07-21,0.1469232876712329
2014-07-22,0.060726315789473684
2014-07-23,0.1760301204819277
2014-07-24,0.19417297297297298
2014-07-25,0.07498181818181819
2014-07-26,0.10662368421052633
2014-07-27,0.10389350649350648
2014-07-28,0.1831418918918919
2014-07-29,0.12941829268292682
2014-07-30,0.11726385542168674
2014-07-31,0.08513466666666668
2014-08-01,0.17806951219512193
2014-08-02,0.08320459770114944
2014-08-03,0.08812048192771084
2014-08-04,0.08437157894736842
2014-08-05,0.10919294117647059
2014-08-06,0.027435064935064937
2014-08-07,0.029616883116883118
2014-08-08,0.1021955223880597
2014-08-09,-0.027232467532467542
2014-08-10,0.04516463414634146
2014-08-11,0.10342236842105264
2014-08-12,0.11425600000000001
2014-08-13,0.14456202531645568
2014-08-14,0.07174931506849315
2014-08-15,0.10967105263157893
2014-08-16,0.05826315789473684
2014-08-17,0.1372602564102564
2014-08-18,0.14135945945945946
2014-08-19,0.09330281690140846
2014-08-20,0.1393890243902439
2014-08-21,0.09152345679012346
2014-08-22,0.07791014492753623
2014-08-23,0.12046794871794872
2014-08-24,0.034965625
2014-08-25,0.15389615384615385
2014-08-26,0.14897654320987655
2014-08-27,0.11837625
2014-08-28,0.11633
2014-08-29,0.06963733333333334
2014-08-30,0.10732307692307692
2014-08-31,0.14787397260273974
2014-09-01,0.06341911764705882
2014-09-02,0.06424938271604938
2014-09-03,0.1299486111111111
2014-09-04,0.07972962962962962
2014-09-05,0.12472962962962962
2014-09-06,0.14847532467532468
2014-09-07,0.09164102564102564
2014-09-08,0.08757571428571428
2014-09-09,0.15390882352941176
2014-09-10,0.1961025974025974
2014-09-11,0.12965000000000002
2014-09-12,0.09381774193548387
2014-09-13,0.18548219178082193
2014-09-14,0.1524675
2014-09-15,0.07637590361445783
2014-09-16,0.15193157894736842
2014-09-17,0.10648333333333333
2014-09-18,0.19055875
2014-09-19,0.15594571428571427
2014-09-20,0.12338591549295776
